"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDY40","OUT045",775.635563252894
"FDW36","OUT045",1654.00159772318
"FDE11","OUT017",3058.68274991016
"DRE37","OUT045",2923.97931004653
"NCK19","OUT017",3158.52949766496
"FDT19","OUT035",2966.21010455474
"FDE56","OUT045",989.570602027639
"FDZ57","OUT010",152.90069863819
"FDB35","OUT035",1693.08020252827
"FDF09","OUT010",0
"FDO34","OUT046",2675.65328355342
"FDA55","OUT046",3605.52080157027
"NCM18","OUT035",1140.76286108454
"FDJ20","OUT019",111.205748229824
"DRQ35","OUT019",105.947351263903
"FDG02","OUT013",3042.08153882665
"NCU29","OUT018",2024.2190150284
"FDL27","OUT027",2488.83158203897
"NCA54","OUT035",2979.99242702944
"FDJ32","OUT035",1167.7447336568
"FDB21","OUT019",1913.03578449068
"FDR46","OUT035",2465.68762748251
"FDZ32","OUT046",1741.39733866099
"DRF36","OUT017",3101.53492056502
"NCU54","OUT017",3418.03592657012
"NCI31","OUT017",695.141476606444
"DRA59","OUT035",3107.55142804423
"NCC55","OUT045",565.245231826256
"FDE44","OUT018",542.926346585801
"NCN26","OUT018",1569.98007711939
"FDC11","OUT049",1519.95757490647
"FDV24","OUT035",2519.03836041429
"FDR40","OUT019",0
"NCQ17","OUT049",2601.99881209725
"FDC46","OUT045",2860.80171128806
"NCM18","OUT046",1030.1324650997
"FDK16","OUT046",1560.52805729698
"FDI28","OUT017",1411.01527161107
"FDS11","OUT018",3316.69103622838
"DRD13","OUT046",1064.32112084316
"FDL36","OUT035",1575.83972180521
"FDI27","OUT013",866.877277208456
"FDJ53","OUT019",0
"FDS44","OUT045",3778.22228082272
"FDE28","OUT046",3684.21663334891
"FDQ33","OUT018",2131.49304052214
"FDB37","OUT017",3916.92162991694
"FDQ31","OUT045",1371.78838428158
"NCQ05","OUT046",2384.53782897774
"FDE10","OUT013",2161.17632686601
"FDF38","OUT017",823.232584668848
"FDE50","OUT019",1108.77888128335
"DRG37","OUT010",542.798686873445
"NCH06","OUT049",4011.35123004991
"FDY14","OUT045",4099.21085052346
"FDO27","OUT017",1686.13907035645
"FDQ19","OUT049",3954.45578977002
"FDZ26","OUT019",1895.52871268267
"FDN51","OUT013",4185.84364303569
"FDK20","OUT035",2141.58732066123
"FDD40","OUT018",2823.5958368951
"DRI25","OUT018",661.050999418895
"FDH56","OUT017",2004.68759938687
"FDI36","OUT027",4614.11647923374
"DRH11","OUT018",654.827525177801
"NCV18","OUT017",1449.83108045277
"DRI01","OUT049",2833.49960691748
"DRE48","OUT049",3240.11963167075
"FDS51","OUT035",1134.53938684344
"FDM38","OUT017",991.023673682998
"FDB60","OUT027",4508.83129252783
"FDY58","OUT035",3756.95584518465
"FDY22","OUT045",2263.72426556677
"FDF11","OUT027",5259.97618902605
"FDZ51","OUT035",1757.32201538197
"FDQ45","OUT017",3037.96480416155
"FDF17","OUT035",3250.38993585652
"NCF31","OUT027",3867.63918841634
"FDA37","OUT013",2079.36875796682
"FDO51","OUT046",775.433231277985
"FDF34","OUT013",3213.65606141159
"FDD57","OUT018",1267.03068627427
"FDO37","OUT046",3617.74725548471
"FDR49","OUT049",922.821444947689
"FDS39","OUT049",2358.01061621226
"FDI48","OUT027",2366.25981809281
"DRM35","OUT049",2931.39796846702
"FDV57","OUT035",3069.79983329775
"FDZ55","OUT013",2595.13028925397
"FDI28","OUT035",1410.09615581638
"FDS21","OUT045",1017.57623611256
"FDT34","OUT013",1736.35930219958
"DRI25","OUT035",1046.50834370316
"FDT47","OUT010",0
"DRH39","OUT045",1151.53073444569
"NCD54","OUT045",2234.59573314913
"FDU16","OUT027",2872.29362037333
"NCW29","OUT045",1998.91898711312
"FDV25","OUT027",4941.86063022319
"FDM56","OUT035",1901.14383212434
"FDZ04","OUT027",2511.67795597803
"FDG59","OUT019",0
"FDI56","OUT045",1387.20748048169
"FDS33","OUT035",1621.0590468732
"FDC23","OUT049",2882.14228158588
"FDT11","OUT049",3089.46132847453
"FDG17","OUT045",3841.93198662881
"FDZ44","OUT045",1814.54545098357
"FDJ52","OUT013",2585.26297084471
"DRI23","OUT046",2530.58721073063
"DRE15","OUT010",0
"NCF07","OUT013",1661.75851647158
"NCR29","OUT049",1023.25898398759
"FDE44","OUT019",0
"FDT23","OUT035",1484.87698352957
"NCG06","OUT017",4184.10826480341
"NCU41","OUT010",1115.16227761555
"FDH46","OUT017",1803.73161614193
"FDV31","OUT013",2846.32526831015
"NCT41","OUT027",3892.53308538072
"FDE22","OUT027",3996.61446858879
"FDC26","OUT045",1687.08558678883
"DRF51","OUT017",722.082896596142
"NCY53","OUT019",0
"FDY21","OUT017",3229.52689180737
"FDL27","OUT013",1085.79153414388
"FDZ34","OUT049",3168.6305830633
"NCF43","OUT010",377.095573467183
"FDC21","OUT035",1931.82823310226
"FDL26","OUT013",2509.63842360405
"FDT25","OUT010",6.17962043506964
"NCR30","OUT046",1216.06186978952
"DRL23","OUT019",0
"NCR05","OUT049",3225.05260053306
"NCE19","OUT018",614.9070496583
"FDY07","OUT035",881.256432179377
"FDB10","OUT017",3818.39202449973
"FDP57","OUT013",1716.17346349859
"FDU48","OUT019",191.358311748684
"FDH48","OUT035",1520.93312031316
"FDO33","OUT035",1992.32706496774
"NCU29","OUT045",2282.78720593504
"FDW35","OUT046",700.692856147363
"FDH05","OUT010",1791.21473392072
"FDP26","OUT049",1772.21676805787
"DRG27","OUT035",840.39310031235
"FDQ33","OUT046",2412.54346306267
"FDH20","OUT010",0
"FDV14","OUT046",1446.57935567966
"DRD01","OUT046",953.583293166436
"NCI17","OUT049",1647.90909356625
"FDF39","OUT010",2276.53059045263
"FDX37","OUT046",1612.81457613354
"NCX17","OUT035",3849.69494658832
"FDN03","OUT013",4035.65876264959
"NCS41","OUT010",982.543153274943
"FDH34","OUT045",2848.84641727091
"NCX53","OUT018",1992.1587874754
"FDY31","OUT046",2351.41338732952
"FDD20","OUT017",2120.09303274441
"FDE51","OUT045",737.351861458801
"FDV27","OUT046",1451.30564559797
"FDF16","OUT035",2503.52012739413
"FDZ02","OUT049",1694.11172756433
"NCK05","OUT045",963.0621522655
"FDM12","OUT027",4511.09931012091
"NCA05","OUT018",2109.75133326088
"FDX33","OUT045",2514.91924462294
"FDM25","OUT049",2938.78479362339
"FDE41","OUT018",1159.44504830066
"FDW14","OUT045",1408.10546821549
"NCD30","OUT046",1541.28507494352
"FDB23","OUT010",1697.98397805201
"FDF45","OUT046",1036.49552874342
"FDW20","OUT017",2096.26334987526
"FDF47","OUT045",3448.11097542015
"NCR05","OUT019",1266.15231318571
"DRB01","OUT046",2970.82333159717
"FDE36","OUT013",2690.54815755063
"FDU56","OUT049",3013.73764441382
"FDB23","OUT049",3695.48146791248
"FDN48","OUT049",1566.0610720845
"FDS43","OUT013",3006.37746710549
"NCN05","OUT013",2942.1356542518
"NCL53","OUT049",2888.89786287458
"FDL56","OUT046",1401.99127447934
"FDH17","OUT018",1319.94844897849
"FDP37","OUT046",2022.46543284222
"FDG09","OUT019",1138.34038392855
"FDA55","OUT045",3503.68927336244
"FDX31","OUT049",3844.68303936848
"FDJ41","OUT045",4049.99561622488
"DRC24","OUT045",2406.071118914
"FDQ21","OUT035",2101.60816090424
"NCT54","OUT045",1443.13784348641
"FDH08","OUT049",3727.48301122799
"FDY38","OUT018",3458.60491934806
"DRM11","OUT010",2192.49545654294
"FDG32","OUT049",3596.41975544766
"NCH18","OUT046",3865.87095000291
"FDI20","OUT035",3481.39907621171
"FDA33","OUT018",2063.60738350028
"FDN45","OUT013",3555.36257686092
"FDT45","OUT010",0
"FDR32","OUT035",3807.3344303985
"FDA48","OUT017",3588.93875270482
"FDN23","OUT017",2457.37066873561
"NCR18","OUT035",866.802413254435
"FDD45","OUT046",1514.38410753639
"FDI22","OUT018",2994.85072809222
"FDT09","OUT013",2199.54093382523
"DRC24","OUT027",3898.71610703925
"FDT39","OUT046",2420.38149010152
"FDX28","OUT045",1513.07102353359
"FDA50","OUT018",1253.51952369685
"FDT33","OUT027",4171.83283534188
"FDQ60","OUT049",2071.21070225497
"NCM19","OUT018",1516.13768972256
"FDF40","OUT046",3964.93266246772
"NCI30","OUT035",4007.0866101456
"FDK34","OUT049",3851.258578672
"FDA38","OUT027",5226.7121579752
"FDT02","OUT045",557.506341607454
"FDC11","OUT017",1518.16793935711
"FDD08","OUT046",671.212258667299
"NCS29","OUT046",4141.38726639328
"DRI03","OUT010",878.953424531925
"FDK48","OUT035",1333.93950152811
"FDM52","OUT049",2473.55563897242
"FDP49","OUT035",1132.67190580331
"DRA24","OUT046",2660.76629440092
"NCJ43","OUT049",2831.90328577464
"FDE11","OUT045",2890.42189817074
"FDP01","OUT049",2599.55877142693
"FDQ59","OUT018",1141.30673262499
"FDA43","OUT019",1175.46073480736
"FDL14","OUT017",2605.99968056142
"FDV50","OUT010",63.2146501175805
"FDT01","OUT027",4826.45519686565
"NCC42","OUT035",2372.45687161379
"FDO28","OUT046",1898.1577583506
"FDD32","OUT019",0
"FDV45","OUT035",3086.16178584539
"NCW17","OUT019",117.781287533344
"NCJ17","OUT027",2839.52124378753
"NCF18","OUT049",3112.1276604284
"FDP01","OUT045",2417.06133565597
"FDH24","OUT045",2423.63687495949
"FDI38","OUT027",4799.59468204108
"FDX03","OUT035",941.502335802489
"FDY28","OUT046",3422.13057437082
"FDN34","OUT018",2481.25807757809
"FDJ02","OUT045",2343.5247640232
"FDW40","OUT019",388.810040228087
"FDX03","OUT017",880.186709186225
"FDE17","OUT027",3918.54988067781
"FDT58","OUT046",2655.42699226986
"FDI38","OUT013",3366.99313150079
"FDW22","OUT035",3719.30338725822
"FDS15","OUT027",3251.44011808929
"NCX06","OUT013",2912.61460418916
"DRK47","OUT035",3772.51453078738
"FDC23","OUT027",4271.63913051412
"FDM56","OUT010",0
"FDP21","OUT046",3057.51900074494
"FDP58","OUT046",3454.62377215138
"FDA27","OUT019",2162.28237734159
"FDK41","OUT019",0
"NCH42","OUT046",3637.48189230322
"FDG29","OUT045",643.981516187463
"FDW15","OUT018",2164.79752415556
"FDD28","OUT018",694.175441067121
"FDQ37","OUT049",3164.98673889514
"FDC23","OUT035",2968.11803817743
"FDV13","OUT035",1629.37049672218
"FDK33","OUT046",3345.83433067993
"FDO33","OUT013",1841.4644469203
"FDN21","OUT017",2672.721986668
"NCW06","OUT027",4494.86892806793
"FDI38","OUT035",3469.62382417975
"FDC21","OUT027",3227.56998263757
"NCS05","OUT046",2117.29250985378
"NCN53","OUT049",724.445091775681
"FDV40","OUT010",0
"FDG60","OUT017",3779.53576307546
"NCY30","OUT027",4345.21615472945
"FDM40","OUT045",2176.04528748891
"NCO30","OUT046",2902.48647269283
"FDK10","OUT046",2921.82859186635
"FDM36","OUT045",2720.05117908366
"FDN10","OUT013",1910.86551991987
"FDM46","OUT018",1229.73029341027
"FDX50","OUT049",1882.5620780896
"FDP33","OUT045",3939.65030619315
"FDO12","OUT045",3013.56622174708
"FDC28","OUT013",1799.045246493
"FDO31","OUT045",1289.48916091735
"FDX45","OUT035",2603.95766643403
"FDV21","OUT049",2104.23600708315
"FDH04","OUT049",1614.39213427303
"NCG54","OUT013",2716.77742850752
"FDO13","OUT046",2581.84996805452
"FDA09","OUT027",4348.42702867006
"FDC38","OUT017",2231.95375875384
"NCO42","OUT046",2290.2428590138
"FDL45","OUT049",2074.67450443795
"NCK31","OUT013",894.170762260579
"FDM39","OUT017",2938.41143723169
"FDC22","OUT010",1176.39149016875
"FDF46","OUT046",1844.84747800139
"FDQ37","OUT045",2970.04235464199
"FDH41","OUT010",1452.30032420412
"FDQ04","OUT046",676.331066230599
"NCQ02","OUT027",4445.69414635193
"FDJ57","OUT027",4471.21928718397
"NCE07","OUT049",2335.20469485577
"FDE56","OUT013",1068.28446233588
"FDI20","OUT049",3409.42613666261
"FDK36","OUT018",537.23497939232
"FDP08","OUT027",4536.4039563852
"FDF44","OUT017",2241.92021398315
"NCU53","OUT017",2757.6817452703
"FDF47","OUT035",3693.24613937856
"FDS55","OUT010",461.523225021871
"FDZ52","OUT010",0
"FDL04","OUT018",1412.54796097954
"NCM26","OUT035",2570.8332247858
"FDX43","OUT049",2762.0510108926
"FDP52","OUT049",3742.07661955555
"DRK49","OUT045",626.375307559407
"FDE38","OUT013",2654.13193679666
"DRF13","OUT035",2454.30489309555
"FDK41","OUT010",0
"FDJ04","OUT027",3368.36096742453
"FDZ44","OUT018",1618.21200248787
"FDS11","OUT013",3643.08200752135
"FDA55","OUT049",3695.52192049504
"NCW53","OUT046",3068.27049126423
"FDB49","OUT027",3104.85862928879
"FDD23","OUT017",3131.76811966045
"NCV42","OUT045",1693.84116807754
"NCZ29","OUT018",1760.65799265516
"FDQ26","OUT013",1034.62791364004
"FDV08","OUT017",784.236733841953
"FDC53","OUT049",1702.32404059326
"FDV58","OUT010",1203.2337733384
"NCP02","OUT019",0
"DRI37","OUT045",867.170861158715
"FDQ12","OUT049",3719.70366842662
"FDE33","OUT046",1291.25344680262
"FDX27","OUT045",1511.16308991089
"FDM22","OUT017",1006.05025223812
"NCH30","OUT019",0
"FDC04","OUT017",3915.26662453661
"FDO38","OUT046",1291.19476256514
"FDV52","OUT027",3372.5956028778
"FDB32","OUT013",1552.47742053508
"FDV43","OUT018",496.863301990339
"FDI24","OUT018",2546.38406254183
"FDR40","OUT017",1475.88832833243
"FDW02","OUT049",2135.94416957372
"FDE44","OUT049",901.530939568905
"FDL38","OUT046",1491.22612111747
"NCT54","OUT010",0
"DRJ39","OUT010",1550.23913833622
"FDW55","OUT049",4065.82486131441
"DRF13","OUT019",396.981900674447
"NCW17","OUT049",2163.81021425602
"FDP13","OUT035",874.189238410811
"FDS08","OUT018",2487.26105725143
"NCP17","OUT035",1168.72804258689
"NCO53","OUT035",3028.6755542804
"FDH19","OUT045",2688.83467105813
"FDJ04","OUT017",2017.52706551405
"FDG10","OUT049",1083.99654207575
"FDA40","OUT010",0
"FDI53","OUT045",2551.7279830219
"FDU09","OUT010",0
"FDK60","OUT045",1561.93419276974
"FDR43","OUT017",695.141476606444
"FDW22","OUT017",3626.87038943649
"DRP47","OUT010",2054.18496500885
"DRG48","OUT010",399.861042241107
"FDA14","OUT035",2468.79936460306
"FDU49","OUT013",1499.79838405353
"FDK28","OUT045",3980.0624361777
"FDT19","OUT046",2801.12430896032
"NCQ42","OUT045",1931.03333009126
"FDD03","OUT045",3629.45367959428
"NCM53","OUT013",1766.41245930982
"NCX53","OUT045",2172.93355036836
"FDV14","OUT027",2837.39281559707
"NCZ54","OUT017",2665.43429833168
"FDB39","OUT013",943.345543976588
"DRC24","OUT046",2437.88856190953
"FDY36","OUT013",1234.46099855227
"FDN01","OUT035",2942.73248674801
"DRH25","OUT046",870.080266304354
"FDV08","OUT046",731.810227352836
"NCP53","OUT049",3864.2376342018
"FDU52","OUT010",567.16047679021
"NCI42","OUT045",3202.60736355745
"FDZ14","OUT035",2117.75763779208
"FDF11","OUT046",3844.26883214426
"FDQ13","OUT018",1108.04270157415
"FDO32","OUT010",0
"DRJ37","OUT018",2158.43446051184
"FDY43","OUT046",2665.78596514417
"NCT41","OUT017",2537.03157778942
"NCV17","OUT045",2044.5308298261
"FDM04","OUT027",2380.26263513527
"DRB48","OUT018",420.80578452212
"FDM24","OUT013",2509.28635854163
"FDT37","OUT049",4100.8976891679
"NCO05","OUT010",0
"FDL13","OUT046",3741.21121044886
"FDL15","OUT017",2531.83186506098
"FDB11","OUT018",3249.68955131656
"FDL14","OUT019",628.66273747987
"FDY10","OUT019",0
"FDJ40","OUT049",1921.55792891649
"NCW18","OUT046",3740.53951399862
"NCY06","OUT013",2089.54768885593
"DRE13","OUT018",1108.49390345663
"FDA26","OUT045",3412.50604051904
"NCE19","OUT010",0
"FDE33","OUT035",1493.6800878436
"DRL59","OUT027",2326.19975317069
"FDY07","OUT046",758.179087712354
"FDF57","OUT018",2483.30560060341
"FDM58","OUT035",1958.72920050939
"FDP26","OUT027",3113.48169161763
"FDY32","OUT046",2617.14329047577
"FDD51","OUT010",0
"FDU22","OUT018",1631.15060543511
"FDZ49","OUT018",3278.89898889934
"NCI42","OUT017",3391.09450658042
"FDT04","OUT027",2095.1906128155
"NCU41","OUT045",2945.72101730779
"FDS56","OUT045",4126.29185991578
"NCN42","OUT017",2450.51595062684
"FDK34","OUT046",3758.14572262668
"FDB03","OUT017",3941.81552688132
"DRJ25","OUT035",961.056930635811
"FDT25","OUT027",3425.84719898952
"FDN20","OUT013",2700.23543397469
"FDP09","OUT013",3399.48632928135
"FDM20","OUT019",1933.71327765671
"NCG55","OUT046",1828.26503088599
"NCP14","OUT045",1606.83388644992
"NCH06","OUT046",3873.11818575666
"FDV52","OUT013",1960.22034362106
"NCL07","OUT035",825.366521757227
"DRJ11","OUT027",4467.9679606608
"DRO59","OUT013",1243.22365028373
"FDW15","OUT010",479.228570469982
"NCQ30","OUT035",2077.73802545252
"NCN54","OUT019",0
"FDY01","OUT027",3360.72121402579
"FDX39","OUT035",3558.22742695021
"FDH53","OUT027",2837.57285758226
"FDA57","OUT035",842.481075920237
"NCC07","OUT010",0
"FDU28","OUT013",3056.71559973678
"FDK36","OUT010",0
"FDR36","OUT018",505.805995706989
"NCQ17","OUT035",2599.29006075321
"FDS28","OUT019",0
"FDE08","OUT045",2288.97022759357
"FDU22","OUT046",1916.86863365645
"FDG41","OUT045",1739.55214761058
"FDO31","OUT010",0
"FDM21","OUT019",2135.20136794927
"FDU40","OUT017",3147.63841774305
"FDV36","OUT018",1735.23198864317
"FDT10","OUT027",2473.45293842142
"FDX38","OUT045",776.699777348121
"NCU30","OUT027",4048.4093329603
"NCV06","OUT049",3147.87218473213
"FDT16","OUT035",4318.56794540746
"NCP41","OUT027",3185.5028472727
"FDZ56","OUT017",2778.89134548395
"FDC22","OUT035",3230.30323397558
"FDU10","OUT035",840.532689714971
"FDS46","OUT045",1857.10424081349
"FDO08","OUT049",2781.35267748355
"NCV42","OUT018",1481.94903397911
"FDP33","OUT035",4145.88875614473
"FDJ12","OUT046",3313.34113289937
"FDH04","OUT045",1417.89188145961
"NCU54","OUT013",3365.82978058551
"FDO36","OUT010",940.61560731269
"FDT37","OUT027",5477.94758961395
"FDD14","OUT010",1027.13123447527
"FDA16","OUT013",3509.2590796829
"NCS42","OUT019",0
"FDP10","OUT019",0
"FDQ28","OUT049",2577.73615900054
"FDK57","OUT010",0
"FDK02","OUT013",1920.69238574655
"FDW47","OUT018",1656.49570428196
"NCC42","OUT018",1943.43520764187
"FDQ37","OUT018",2790.8234603093
"FDL40","OUT046",1528.34647199628
"DRE13","OUT010",0
"FDQ34","OUT027",3126.42029456486
"NCB54","OUT046",2047.89143685422
"FDS48","OUT049",2471.42721078196
"FDO15","OUT045",1154.24995392124
"NCT30","OUT013",793.120211007927
"FDU49","OUT027",2881.05627210479
"FDE21","OUT046",1839.64776527295
"FDS49","OUT019",0
"FDT38","OUT027",2829.16227091323
"FDZ01","OUT045",1620.93584031244
"FDC41","OUT035",1373.32787
"DRG13","OUT010",663.462517196907
"NCZ42","OUT018",3457.93322289783
"NCM07","OUT045",1304.37615006985
"NCV17","OUT018",1813.96827300438
"DRK39","OUT035",1475.36173018274
"FDS37","OUT018",1555.48560561188
"FDV12","OUT019",0
"NCG19","OUT018",3444.50296548554
"FDS51","OUT013",1055.24672256859
"NCO14","OUT046",721.902456361013
"FDC38","OUT046",2134.40706401679
"FDN15","OUT046",2234.35294859165
"NCH42","OUT013",3631.47877856663
"FDQ22","OUT046",637.474804806325
"FDC05","OUT013",3169.60008725888
"FDZ31","OUT013",3117.84567546994
"DRJ23","OUT049",3106.47674581749
"FDC52","OUT035",2598.44634122574
"DRD12","OUT010",0
"FDV55","OUT017",2420.99490056421
"FDD32","OUT046",1370.0301837464
"FDR01","OUT049",3326.24274118834
"FDY08","OUT019",376.403544328465
"FDQ45","OUT045",2910.15653498925
"DRN11","OUT027",3753.15837975141
"NCS05","OUT018",1865.80358995846
"FDY32","OUT035",2729.32955502088
"NCD31","OUT045",2550.032525059
"NCE06","OUT049",2663.08843524783
"NCP14","OUT046",1649.54240936736
"NCF18","OUT019",1125.22173899612
"FDF14","OUT018",2126.25287521114
"FDB22","OUT017",2564.99675929178
"NCH54","OUT049",2628.89977950438
"FDU27","OUT035",1015.61146706544
"FDS58","OUT027",4024.6787869112
"NCU29","OUT035",2443.90546763868
"FDJ57","OUT013",3026.17078816149
"FDL56","OUT049",1493.54826196438
"FDH60","OUT035",3288.32157258819
"FDN24","OUT018",610.239443977479
"FDD02","OUT017",2025.30640831542
"FDP15","OUT017",4171.16966185618
"FDB28","OUT027",4576.18484250208
"DRC49","OUT045",2232.01610307619
"NCG30","OUT018",1694.81985865862
"FDJ14","OUT049",1433.08988268147
"FDL52","OUT045",608.868235751404
"NCG19","OUT027",5144.3724820284
"NCN41","OUT035",2118.68226248468
"FDW22","OUT013",3607.33748321762
"FDI02","OUT013",1875.79269206637
"FDV51","OUT045",2550.52417952405
"FDV48","OUT046",1339.48537217111
"NCL17","OUT019",346.210797815598
"FDP46","OUT045",1372.71300897419
"FDU10","OUT045",589.174051515461
"FDT37","OUT010",2120.51475347044
"FDI27","OUT035",972.619707007962
"FDN51","OUT046",4166.95285980789
"FDW07","OUT035",1603.94449271019
"FDN45","OUT049",3628.02878111818
"DRN37","OUT027",4084.11340468145
"DRF48","OUT049",3075.39982719458
"FDP38","OUT019",0
"NCX18","OUT027",4552.35515963292
"FDK45","OUT018",1559.16990236261
"FDZ37","OUT049",1543.92684717824
"FDS50","OUT018",3253.9059551149
"NCR54","OUT018",2818.25653476404
"NCS17","OUT035",1665.46708608834
"FDV31","OUT046",2824.32274796181
"DRE27","OUT017",1648.16698104221
"FDN60","OUT013",2565.07713214372
"FDK26","OUT013",3011.63586407142
"FDX37","OUT018",1334.87589071356
"FDW31","OUT046",3175.5627484129
"FDX26","OUT018",2633.39134416945
"DRL49","OUT019",361.769483418334
"FDU49","OUT017",1548.89279291759
"FDY58","OUT046",3608.98460375325
"FDN03","OUT045",3900.9336341715
"NCV06","OUT010",1122.36906078673
"FDH53","OUT045",1320.03397249264
"FDG31","OUT018",799.853145418027
"NCC06","OUT045",1991.18009689432
"FDS13","OUT049",4287.3996534879
"FDP16","OUT035",4035.62435127814
"FDA35","OUT013",2014.06273101789
"DRP47","OUT018",3722.63936453142
"FDY28","OUT010",1523.96941479676
"FDY20","OUT035",1659.91530829748
"NCH30","OUT017",1887.97922571143
"NCR29","OUT019",0
"NCP05","OUT013",2411.69960947195
"NCF30","OUT019",90.3482130785992
"FDA08","OUT035",2822.20824582717
"FDN51","OUT027",5605.99824509379
"FDH12","OUT046",1714.84843631628
"FDY39","OUT017",3037.96480416155
"NCO53","OUT045",2839.55165849184
"FDB40","OUT046",2367.07120975231
"FDH02","OUT049",1592.6099744292
"FDY11","OUT027",2549.03703307952
"FDQ09","OUT019",0
"FDP16","OUT013",3928.32605291836
"NCF55","OUT018",305.161624941905
"FDY09","OUT027",4250.42953030046
"FDY39","OUT045",2865.03634674132
"NCU53","OUT049",2698.79250696899
"NCT41","OUT049",2513.9273163744
"FDJ45","OUT046",608.526314373874
"FDR28","OUT013",2673.96571043523
"FDN08","OUT013",1978.89076634435
"FDJ07","OUT049",1929.11677715011
"FDZ09","OUT027",4060.32417439487
"FDQ14","OUT017",2496.61944780487
"FDY12","OUT027",2337.23042249523
"FDK57","OUT046",1929.80723660369
"FDD20","OUT049",2065.87140012392
"FDS36","OUT018",1556.19775464468
"FDI40","OUT049",1793.11475579166
"FDJ40","OUT045",1749.95157306745
"FDE08","OUT013",2370.79582502235
"DRK01","OUT013",1575.28334189157
"FDC58","OUT049",820.215025134764
"FDE50","OUT046",3038.35692355661
"FDX48","OUT035",2621.70346446471
"DRM35","OUT018",2543.23187283872
"FDG41","OUT013",1826.04535072019
"FDB52","OUT046",4032.14662303935
"FDV19","OUT045",2499.36055902021
"DRG48","OUT017",2404.90410791386
"FDI26","OUT013",2888.29326685497
"FDU11","OUT019",33.9261956088362
"FDF59","OUT019",141.159768520015
"FDR07","OUT049",1656.75265046285
"NCE06","OUT017",2672.18987962039
"FDE10","OUT046",2164.06770348205
"NCO55","OUT046",1745.43370047414
"FDZ13","OUT013",925.387270286106
"FDT50","OUT017",1711.03296732083
"FDH12","OUT010",0
"FDD21","OUT045",1843.71443598378
"NCM05","OUT013",4176.36884227142
"FDK04","OUT013",1002.96020373203
"FDN33","OUT017",1702.76197005441
"NCM18","OUT010",0
"DRC25","OUT049",1477.4979218966
"FDT47","OUT017",1703.7452789845
"FDD45","OUT027",2995.43794394967
"NCD07","OUT018",1549.30258395335
"NCY54","OUT010",842.225591298106
"FDL12","OUT049",1142.54698773597
"FDL02","OUT017",1841.52366347098
"FDC60","OUT035",1650.6205495184
"FDR37","OUT017",3018.80272697322
"FDY16","OUT017",3076.32941112078
"FDU26","OUT045",1903.7802976217
"FDN24","OUT013",905.513044064974
"FDH44","OUT013",2450.24425841636
"FDE23","OUT010",0
"FDW60","OUT017",2942.68652526752
"FDQ55","OUT049",2008.56521054412
"FDV32","OUT027",2466.55776773009
"FDV03","OUT010",558.889479523795
"FDY14","OUT010",2273.31971651203
"NCL55","OUT027",5445.31480243077
"DRF25","OUT017",754.264481896842
"FDX03","OUT046",795.086962931361
"FDF40","OUT045",3886.43916266399
"FDX24","OUT010",0
"FDA25","OUT049",1798.76567040258
"FDH21","OUT018",2241.7978979713
"FDB47","OUT010",1407.30149370389
"FDT34","OUT019",0
"FDS39","OUT010",323.17228090522
"NCU05","OUT046",1271.95178021167
"FDE02","OUT049",1604.91733350877
"FDL25","OUT035",1665.07456844334
"FDC50","OUT049",1611.63246221491
"FDZ32","OUT049",1856.29235455014
"FDV14","OUT045",1335.41261611019
"FDR07","OUT045",1489.81390029462
"FDB26","OUT049",1015.61923058885
"NCR50","OUT045",2355.25956347259
"FDP01","OUT018",2216.06028147945
"FDH57","OUT045",2012.88135157301
"FDM60","OUT027",2170.95474945878
"FDA45","OUT017",2868.96991164956
"FDU55","OUT017",4180.42396805268
"FDH40","OUT035",1538.22771646136
"FDG40","OUT019",0
"FDT12","OUT049",3681.47865087001
"DRL59","OUT045",810.216736641339
"FDT47","OUT018",1360.93313859322
"FDI60","OUT017",1214.33437640195
"DRF51","OUT027",2086.91961554909
"NCK31","OUT049",935.719595312358
"FDB08","OUT045",2473.87587077073
"FDM44","OUT035",1778.35157361043
"FDD46","OUT018",2145.94705944708
"FDR27","OUT019",228.757841432738
"FDV56","OUT010",0
"FDM02","OUT049",1540.81511005769
"FDU45","OUT018",1581.01074644393
"FDZ10","OUT017",2104.49389455911
"NCK31","OUT010",0
"FDR27","OUT035",2334.31275922232
"FDF33","OUT013",1765.34824521459
"FDJ36","OUT046",1720.18773844734
"FDP33","OUT049",4112.81253060247
"FDG17","OUT046",3912.64614363117
"FDG47","OUT027",5601.23150259291
"NCW29","OUT046",2047.85098427165
"DRH59","OUT017",1277.33193317523
"FDR32","OUT017",3772.46856930689
"FDP48","OUT035",3073.36277230078
"FDG17","OUT035",4052.8380422612
"DRJ59","OUT017",777.562057718379
"FDY48","OUT027",3108.85453851938
"FDB02","OUT046",2826.46940780718
"FDN10","OUT019",0
"NCD55","OUT035",847.108229018491
"FDX34","OUT013",1977.72741542907
"FDZ38","OUT045",2640.1110912246
"DRF37","OUT049",4228.31710078007
"DRL47","OUT019",87.2364759580519
"FDL27","OUT035",1191.53396394339
"NCP53","OUT035",3875.53169990022
"FDT03","OUT019",1011.80514442642
"FDJ28","OUT035",3178.90088724906
"FDF40","OUT018",3683.8822399272
"FDA32","OUT035",3564.80296625373
"NCP02","OUT017",1062.90523993544
"FDZ31","OUT045",3046.91115796307
